ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched
zq5uweobvd,1786701007274,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,ランダム配布,しー,5.0,,ランダム,2026-08-14 09:50:07,2026-08-29 08:01:10,2026-08-27 13:01:15,,sold,1,35000,"・エラーの場合返金致します
・会員有効期限内。Pay-easy決済の名義のみ。
・複数名義所持しておりますので、入場後は一度チケットを回収させて頂き、当方が座席選択をさせて頂きます。入場時間が分かれていること、複数名義あることから座席選択にお時間を頂きます。チケットは座席選択が終わり次第、ランダムでお渡し致します。
購入者様に座席の選択権はございません。
・チケットお渡しするのにお時間いただく場合がございますのでお急ぎの方はご遠慮ください。お時間頂く場合でもチケットは開演までにはお渡し致します。
・入場後一時解散の可能性があるため、落札後、連絡が取れる電話番号のご提示をお願い致します。再集合する際に電話にてご連絡させて頂きます。また、チケット持ち逃げ防止の為に身分証明書を入場前にお預かりする場合があります。トラブルがない限り身分証を見ることはありません。入場後チケットと引き換えでお預かりした身分証を返却させていただきます。
・チケットをお渡ししましたら、必ずその場で受け取り処理をお願い致します。
・開場30分前に集合致します。遅刻した場合でも受取評価して頂きます。お時間に余裕を持って集合をお願い致します。
・体調不良・交通機関の遅延を含む遅刻・システムエラー・本人確認等いかなる理由につきましてもキャンセルや返金は致しかねます。
・当日まで座席未定の為、どこのお席になるかわかりません。その為座席に関するクレームや返金はお受け致しません。
・またチケットを受け取り次第その場ですぐに受け取り連絡をお願い致します。
・如何なる場合でも送金停止は受け付けません。
以上の事をご理解頂ける方のみご購入ください。",True
2dhkf406c9,1787714083148,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,U,5.0,,番手同行,2026-08-26 03:14:43,2026-08-28 16:01:17,,,deleted,1,70000,"2名義中2番手のお譲りです。

⭐︎プライベート出品に切り替えますので、購入希望の場合はメッセージにてご連絡お願いいたします。

FC先行 / 初期当選/ 座席...",True
sold_timelesz-live-tour-2026-momentum_1787656747334_105000,1787656747334,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-08-25 11:19:07,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,1,105000,"2連中の1枚の同行/初期当選/すり替えなし/下3桁提示可/有効期限内/ 発送物戻りなし/着ブロ希望なし/
・16:00前後に会場付近にて待ち合わせし、同時入場し...",False
sold_timelesz-live-tour-2026-momentum_1786516358592_33000,1786516358592,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,開演時間までにお渡し,,,,,2026-08-12 06:32:38,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,2,33000,"【少人数入場･ランダム配布】

複数名義所持をしておりますのでランダム配布にて、お譲り致します。

同時入場後に一度チケットを全て回収し、こちらが座席選択後、開...",False
sold_timelesz-live-tour-2026-momentum_1782013134240_12000,1782013134240,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,pickup_number,female,セブンイレブンにて支払後発券,,,,,2026-06-21 03:38:54,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,1,12000,"一般立見1名券です
払込番号のお伝えになります

別途セブンイレブンにて定価＋手数料の支払が必要です

6/22 23時30分までにセブンイレブンで支払発券が可...",False
sold_timelesz-live-tour-2026-momentum_1773890086361_65000,1773890086361,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,公演日前日にQRコード共有,,,,,2026-03-19 03:14:46,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,2,65000,"公演前日、メッセージにてログイン情報をお伝えいたしますので、同行者登録を行い入場をお願いいたします。

入場後は速やかにログアウトの上、開演前に受け取り連絡をお...",False
sold_timelesz-live-tour-2026-momentum_1787049086547_26000,1787049086547,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,ちわゎ,5.0,,ランダム,2026-08-18 10:31:26,2026-08-29 08:01:10,2026-08-27 12:01:08,,sold,1,26000,"初期当選のみのランダム配布
購入時コメントお願い致します。
プラベ出品に切り替えます。

当日""開場時間30分前程""に集合を予定しております。必ず時間までに到着...",True
sold_timelesz-live-tour-2026-momentum_1787105543090_88000,1787105543090,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-19 02:12:23,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,2,88000,"timelesz FC先行 初期当選 2枚申し込み 指定席 QRごとのお譲り 条件ございません 座
席未定

timelesz FC先行 ２枚申込みでの当選
１...",False
sold_timelesz-live-tour-2026-momentum_1787124457145_88000,1787124457145,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-19 07:27:37,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,2,88000,"timelesz FC先行 初期当選 2枚申し込み 指定席 QRごとのお譲り 条件ございません 座
席未定

timelesz FC先行 ２枚申込みでの当選しま...",False
sold_timelesz-live-tour-2026-momentum_1786869063680_45000,1786869063680,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-08-16 08:31:03,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,1,45000,"少人数ランダム/有効期限内/初期当選


公演当日は開場15分前を目安に会場付近にて待ち合わせし、同時入場していただきます。

入場後は一旦チケットを回収し、当...",False
8bhiwgc5x0,1787035973712,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,r,5.0,,ランダム,2026-08-18 06:52:53,2026-08-29 08:01:10,2026-08-28 13:01:11,transition_observed,sold,1,35000,"【一般着ブロ除く少数ランダム配布】

公演日当日、開演1時間20分前(11時40分)に会場付近でお待ち合わせになります。詳しいお待ち合わせ場所等は公演日前日まで...",True
aqnrq5xcbn,1787655627199,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,公演前日にログイン情報共有,^^,5.0,,QR,2026-08-25 11:00:27,2026-08-28 10:01:11,,,deleted,2,85000,"(制作開放当選時にお譲りいたします)

QR毎/有効期限内/下3桁提示可/郵送物戻りなし/同行者登録可

公演前日の夜までにログイン情報をお伝えいたします。お取...",True
sold_timelesz-live-tour-2026-momentum_1780577457203_40000,1780577457203,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,none,同行,,,,,2026-06-04 12:50:57,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,2,40000,"少人数ランダム配布です。すべてFC枠有効期限内、Pay-easy支払い済み

公演当日、開場約15分前に会場付近で待ち合わせし、同時入場していただきます。
詳し...",False
sold_timelesz-live-tour-2026-momentum_1773890983231_65000,1773890983231,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行　,,,,,2026-03-19 03:29:43,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,1,65000,"3名義中2番手 初期当選 Pay-easy支払い 有効期限内 重複・すり替えなし 下3桁提示可
当日開場15分前に当方らと合流し入場予定です。時間厳守でお願いい...",False
sold_timelesz-live-tour-2026-momentum_1786786455401_80000,1786786455401,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-08-15 09:34:15,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,1,80000,"＜同行募集＞
本人名義の同行です。本人確認があった場合も対応できます。
開場時間に会場付近で待ち合わせし、同時入場していただきます。

公演の同行者登録にあたり...",False
jx14nh5e2b,1787024835065,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,わ,4.9,,ランダム,2026-08-18 03:47:15,2026-08-28 13:01:11,,,deleted,1,34800,"ランダム配布
購入者様には座席選択権はございません。

※※※必ず全文お読みになった上でご購入ください、購入後のキャンセルは致しかねます※※※

・開場時間の4...",True
sold_timelesz-live-tour-2026-momentum_1780447210386_31500,1780447210386,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-06-03 00:40:10,2026-08-29 08:01:10,2026-08-27 07:17:28,,sold,1,31500,"ランダム配布
購入者様には座席選択権はございません。

※※※必ず全文お読みになった上でご購入ください、購入後のキャンセルは致しかねます※※※

・開場時間の4...",False
